,Slot,Type,Grade,Prime,DisplayStat,Stat,StatT,MinLvl,MaxLvl,Stat value,Duration,Chance
5314,Eye Accessory,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,50,8,0.0,0.0
5315,Eye Accessory,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,51,90,10,0.0,0.0
5316,Eye Accessory,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,12,0.0,0.0
5317,Ring,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,20,6,0.0,0.0
5318,Ring,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,50,8,0.0,0.0
5319,Ring,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,51,90,10,0.0,0.0
5320,Ring,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,12,0.0,0.0
5321,Earring,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,20,6,0.0,0.0
5322,Earring,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,50,8,0.0,0.0
5323,Earring,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,51,90,10,0.0,0.0
5324,Earring,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,12,0.0,0.0
5325,Pendant,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,20,6,0.0,0.0
5326,Pendant,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,50,8,0.0,0.0
5327,Pendant,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,51,90,10,0.0,0.0
5328,Pendant,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,12,0.0,0.0
5329,Face Accessory,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,0,20,6,0.0,0.0
5330,Face Accessory,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,21,50,8,0.0,0.0
5331,Face Accessory,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,51,90,10,0.0,0.0
5332,Face Accessory,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,91,300,12,0.0,0.0
5333,Eye Accessory,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,0,20,6,0.0,0.0
5334,Eye Accessory,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,21,50,8,0.0,0.0
5335,Eye Accessory,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,51,90,10,0.0,0.0
5336,Eye Accessory,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,91,300,12,0.0,0.0
5337,Ring,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,0,20,6,0.0,0.0
5338,Ring,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,21,50,8,0.0,0.0
5339,Ring,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,51,90,10,0.0,0.0
5340,Ring,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,91,300,12,0.0,0.0
5341,Earring,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,0,20,6,0.0,0.0
5342,Earring,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,21,50,8,0.0,0.0
5343,Earring,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,51,90,10,0.0,0.0
5344,Earring,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,91,300,12,0.0,0.0
5345,Pendant,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,0,20,6,0.0,0.0
5346,Pendant,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,21,50,8,0.0,0.0
5347,Pendant,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,51,90,10,0.0,0.0
5348,Pendant,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,91,300,12,0.0,0.0
5349,Face Accessory,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,0,20,15,0.0,0.0
5350,Face Accessory,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,21,50,30,0.0,0.0
5351,Face Accessory,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,51,90,80,0.0,0.0
5352,Face Accessory,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,91,300,150,0.0,0.0
5353,Eye Accessory,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,0,20,15,0.0,0.0
5354,Eye Accessory,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,21,50,30,0.0,0.0
5355,Eye Accessory,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,51,90,80,0.0,0.0
5356,Eye Accessory,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,91,300,150,0.0,0.0
5357,Ring,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,0,20,15,0.0,0.0
5358,Ring,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,21,50,30,0.0,0.0
5359,Ring,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,51,90,80,0.0,0.0
5360,Ring,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,91,300,150,0.0,0.0
5361,Earring,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,0,20,15,0.0,0.0
5362,Earring,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,21,50,30,0.0,0.0
5363,Earring,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,51,90,80,0.0,0.0
5364,Earring,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,91,300,150,0.0,0.0
5365,Pendant,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,0,20,15,0.0,0.0
5366,Pendant,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,21,50,30,0.0,0.0
5367,Pendant,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,51,90,80,0.0,0.0
5368,Pendant,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,91,300,150,0.0,0.0
5369,Face Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,0,10,20,0.0,0.0
5370,Face Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,11,20,40,0.0,0.0
5371,Face Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,21,30,60,0.0,0.0
5372,Face Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,31,40,80,0.0,0.0
5373,Face Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,41,50,100,0.0,0.0
5374,Face Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,51,60,120,0.0,0.0
5375,Face Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,61,70,140,0.0,0.0
5376,Face Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,71,80,160,0.0,0.0
5377,Face Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,81,90,180,0.0,0.0
5378,Face Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,91,100,200,0.0,0.0
5379,Face Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,101,110,220,0.0,0.0
5380,Face Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,111,300,240,0.0,0.0
5381,Eye Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,0,10,20,0.0,0.0
5382,Eye Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,11,20,40,0.0,0.0
5383,Eye Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,21,30,60,0.0,0.0
5384,Eye Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,31,40,80,0.0,0.0
5385,Eye Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,41,50,100,0.0,0.0
5386,Eye Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,51,60,120,0.0,0.0
5387,Eye Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,61,70,140,0.0,0.0
5388,Eye Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,71,80,160,0.0,0.0
5389,Eye Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,81,90,180,0.0,0.0
5390,Eye Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,91,100,200,0.0,0.0
5391,Eye Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,101,110,220,0.0,0.0
5392,Eye Accessory,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,111,300,240,0.0,0.0
5393,Ring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,0,10,20,0.0,0.0
5394,Ring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,11,20,40,0.0,0.0
5395,Ring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,21,30,60,0.0,0.0
5396,Ring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,31,40,80,0.0,0.0
5397,Ring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,41,50,100,0.0,0.0
5398,Ring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,51,60,120,0.0,0.0
5399,Ring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,61,70,140,0.0,0.0
5400,Ring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,71,80,160,0.0,0.0
5401,Ring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,81,90,180,0.0,0.0
5402,Ring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,91,100,200,0.0,0.0
5403,Ring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,101,110,220,0.0,0.0
5404,Ring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,111,300,240,0.0,0.0
5405,Earring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,0,10,20,0.0,0.0
5406,Earring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,11,20,40,0.0,0.0
5407,Earring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,21,30,60,0.0,0.0
5408,Earring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,31,40,80,0.0,0.0
5409,Earring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,41,50,100,0.0,0.0
5410,Earring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,51,60,120,0.0,0.0
5411,Earring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,61,70,140,0.0,0.0
5412,Earring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,71,80,160,0.0,0.0
5413,Earring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,81,90,180,0.0,0.0
5414,Earring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,91,100,200,0.0,0.0
5415,Earring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,101,110,220,0.0,0.0
5416,Earring,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,111,300,240,0.0,0.0
5417,Pendant,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,0,10,20,0.0,0.0
5418,Pendant,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,11,20,40,0.0,0.0
5419,Pendant,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,21,30,60,0.0,0.0
5420,Pendant,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,31,40,80,0.0,0.0
5421,Pendant,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,41,50,100,0.0,0.0
5422,Pendant,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,51,60,120,0.0,0.0
5423,Pendant,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,61,70,140,0.0,0.0
5424,Pendant,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,71,80,160,0.0,0.0
5425,Pendant,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,81,90,180,0.0,0.0
5426,Pendant,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,91,100,200,0.0,0.0
5427,Pendant,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,101,110,220,0.0,0.0
5428,Pendant,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,111,300,240,0.0,0.0
5429,Face Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,0,10,20,0.0,0.0
5430,Face Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,11,20,40,0.0,0.0
5431,Face Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,21,30,60,0.0,0.0
5432,Face Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,31,40,80,0.0,0.0
5433,Face Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,41,50,100,0.0,0.0
5434,Face Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,51,60,120,0.0,0.0
5435,Face Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,61,70,140,0.0,0.0
5436,Face Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,71,80,160,0.0,0.0
5437,Face Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,81,90,180,0.0,0.0
5438,Face Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,91,100,200,0.0,0.0
5439,Face Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,101,110,220,0.0,0.0
5440,Face Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,111,300,240,0.0,0.0
5441,Eye Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,0,10,20,0.0,0.0
5442,Eye Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,11,20,40,0.0,0.0
5443,Eye Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,21,30,60,0.0,0.0
5444,Eye Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,31,40,80,0.0,0.0
5445,Eye Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,41,50,100,0.0,0.0
5446,Eye Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,51,60,120,0.0,0.0
5447,Eye Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,61,70,140,0.0,0.0
5448,Eye Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,71,80,160,0.0,0.0
5449,Eye Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,81,90,180,0.0,0.0
5450,Eye Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,91,100,200,0.0,0.0
5451,Eye Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,101,110,220,0.0,0.0
5452,Eye Accessory,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,111,300,240,0.0,0.0
5453,Ring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,0,10,20,0.0,0.0
5454,Ring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,11,20,40,0.0,0.0
5455,Ring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,21,30,60,0.0,0.0
5456,Ring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,31,40,80,0.0,0.0
5457,Ring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,41,50,100,0.0,0.0
5458,Ring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,51,60,120,0.0,0.0
5459,Ring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,61,70,140,0.0,0.0
5460,Ring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,71,80,160,0.0,0.0
5461,Ring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,81,90,180,0.0,0.0
5462,Ring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,91,100,200,0.0,0.0
5463,Ring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,101,110,220,0.0,0.0
5464,Ring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,111,300,240,0.0,0.0
5465,Earring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,0,10,20,0.0,0.0
5466,Earring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,11,20,40,0.0,0.0
5467,Earring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,21,30,60,0.0,0.0
5468,Earring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,31,40,80,0.0,0.0
5469,Earring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,41,50,100,0.0,0.0
5470,Earring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,51,60,120,0.0,0.0
5471,Earring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,61,70,140,0.0,0.0
5472,Earring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,71,80,160,0.0,0.0
5473,Earring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,81,90,180,0.0,0.0
5474,Earring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,91,100,200,0.0,0.0
5475,Earring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,101,110,220,0.0,0.0
5476,Earring,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,111,300,240,0.0,0.0
5477,Pendant,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,0,10,20,0.0,0.0
5478,Pendant,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,11,20,40,0.0,0.0
5479,Pendant,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,21,30,60,0.0,0.0
5480,Pendant,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,31,40,80,0.0,0.0
5481,Pendant,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,41,50,100,0.0,0.0
5482,Pendant,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,51,60,120,0.0,0.0
5483,Pendant,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,61,70,140,0.0,0.0
5484,Pendant,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,71,80,160,0.0,0.0
5485,Pendant,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,81,90,180,0.0,0.0
5486,Pendant,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,91,100,200,0.0,0.0
5487,Pendant,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,101,110,220,0.0,0.0
5488,Pendant,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,111,300,240,0.0,0.0
5489,Face Accessory,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,0,20,2,0.0,0.0
5490,Face Accessory,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,21,50,3,0.0,0.0
5491,Face Accessory,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,51,90,4,0.0,0.0
5492,Face Accessory,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,91,300,5,0.0,0.0
5493,Eye Accessory,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,0,20,2,0.0,0.0
5494,Eye Accessory,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,21,50,3,0.0,0.0
5495,Eye Accessory,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,51,90,4,0.0,0.0
5496,Eye Accessory,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,91,300,5,0.0,0.0
5497,Ring,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,0,20,2,0.0,0.0
5498,Ring,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,21,50,3,0.0,0.0
5499,Ring,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,51,90,4,0.0,0.0
5500,Ring,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,91,300,5,0.0,0.0
5501,Earring,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,0,20,2,0.0,0.0
5502,Earring,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,21,50,3,0.0,0.0
5503,Earring,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,51,90,4,0.0,0.0
5504,Earring,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,91,300,5,0.0,0.0
5505,Pendant,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,0,20,2,0.0,0.0
5506,Pendant,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,21,50,3,0.0,0.0
5507,Pendant,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,51,90,4,0.0,0.0
5508,Pendant,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,91,300,5,0.0,0.0
5509,Face Accessory,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,0,20,2,0.0,0.0
5510,Face Accessory,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,21,50,3,0.0,0.0
5511,Face Accessory,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,51,90,4,0.0,0.0
5512,Face Accessory,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,91,300,5,0.0,0.0
5513,Eye Accessory,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,0,20,2,0.0,0.0
5514,Eye Accessory,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,21,50,3,0.0,0.0
5515,Eye Accessory,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,51,90,4,0.0,0.0
5516,Eye Accessory,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,91,300,5,0.0,0.0
5517,Ring,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,0,20,2,0.0,0.0
5518,Ring,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,21,50,3,0.0,0.0
5519,Ring,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,51,90,4,0.0,0.0
5520,Ring,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,91,300,5,0.0,0.0
5521,Earring,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,0,20,2,0.0,0.0
5522,Earring,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,21,50,3,0.0,0.0
5523,Earring,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,51,90,4,0.0,0.0
5524,Earring,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,91,300,5,0.0,0.0
5525,Pendant,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,0,20,2,0.0,0.0
5526,Pendant,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,21,50,3,0.0,0.0
5527,Pendant,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,51,90,4,0.0,0.0
5528,Pendant,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,91,300,5,0.0,0.0
5529,Face Accessory,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,0,20,2,0.0,0.0
5530,Face Accessory,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,21,50,3,0.0,0.0
5531,Face Accessory,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,51,90,4,0.0,0.0
5532,Face Accessory,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,91,300,5,0.0,0.0
5533,Eye Accessory,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,0,20,2,0.0,0.0
5534,Eye Accessory,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,21,50,3,0.0,0.0
5535,Eye Accessory,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,51,90,4,0.0,0.0
5536,Eye Accessory,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,91,300,5,0.0,0.0
5537,Ring,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,0,20,2,0.0,0.0
5538,Ring,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,21,50,3,0.0,0.0
5539,Ring,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,51,90,4,0.0,0.0
5540,Ring,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,91,300,5,0.0,0.0
5541,Earring,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,0,20,2,0.0,0.0
5542,Earring,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,21,50,3,0.0,0.0
5543,Earring,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,51,90,4,0.0,0.0
5544,Earring,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,91,300,5,0.0,0.0
5545,Pendant,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,0,20,2,0.0,0.0
5546,Pendant,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,21,50,3,0.0,0.0
5547,Pendant,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,51,90,4,0.0,0.0
5548,Pendant,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,91,300,5,0.0,0.0
5549,Face Accessory,Bonus,Unique,Prime,LUK% Increase,LUK% Increase,Perc,0,20,2,0.0,0.0
5550,Face Accessory,Bonus,Unique,Prime,LUK% Increase,LUK% Increase,Perc,21,50,3,0.0,0.0
5551,Face Accessory,Bonus,Unique,Prime,LUK% Increase,LUK% Increase,Perc,51,90,4,0.0,0.0
5552,Face Accessory,Bonus,Unique,Prime,LUK% Increase,LUK% Increase,Perc,91,300,5,0.0,0.0
5553,Eye Accessory,Bonus,Unique,Prime,LUK% Increase,LUK% Increase,Perc,0,20,2,0.0,0.0
5554,Eye Accessory,Bonus,Unique,Prime,LUK% Increase,LUK% Increase,Perc,21,50,3,0.0,0.0
5555,Eye Accessory,Bonus,Unique,Prime,LUK% Increase,LUK% Increase,Perc,51,90,4,0.0,0.0
5556,Eye Accessory,Bonus,Unique,Prime,LUK% Increase,LUK% Increase,Perc,91,300,5,0.0,0.0
5557,Ring,Bonus,Unique,Prime,LUK% Increase,LUK% Increase,Perc,0,20,2,0.0,0.0
5558,Ring,Bonus,Unique,Prime,LUK% Increase,LUK% Increase,Perc,21,50,3,0.0,0.0
