,Slot,Grade,Prime,DisplayStat,StatT,MinLvl,MaxLvl,Stat value,Chance
4621,Pendant,Rare,Prime,Speed Increase,Flat,51,80,4,0
4622,Pendant,Rare,Prime,Speed Increase,Flat,81,110,5,0
4623,Pendant,Rare,Prime,Speed Increase,Flat,111,300,6,0
4624,Face Accessory,Rare,Prime,Jump Increase,Flat,0,20,2,0
4625,Face Accessory,Rare,Prime,Jump Increase,Flat,21,50,3,0
4626,Face Accessory,Rare,Prime,Jump Increase,Flat,51,80,4,0
4627,Face Accessory,Rare,Prime,Jump Increase,Flat,81,110,5,0
4628,Face Accessory,Rare,Prime,Jump Increase,Flat,111,300,6,0
4629,Eye Accessory,Rare,Prime,Jump Increase,Flat,0,20,2,0
4630,Eye Accessory,Rare,Prime,Jump Increase,Flat,21,50,3,0
4631,Eye Accessory,Rare,Prime,Jump Increase,Flat,51,80,4,0
4632,Eye Accessory,Rare,Prime,Jump Increase,Flat,81,110,5,0
4633,Eye Accessory,Rare,Prime,Jump Increase,Flat,111,300,6,0
4634,Ring,Rare,Prime,Jump Increase,Flat,0,20,2,0
4635,Ring,Rare,Prime,Jump Increase,Flat,21,50,3,0
4636,Ring,Rare,Prime,Jump Increase,Flat,51,80,4,0
4637,Ring,Rare,Prime,Jump Increase,Flat,81,110,5,0
4638,Ring,Rare,Prime,Jump Increase,Flat,111,300,6,0
4639,Earring,Rare,Prime,Jump Increase,Flat,0,20,2,0
4640,Earring,Rare,Prime,Jump Increase,Flat,21,50,3,0
4641,Earring,Rare,Prime,Jump Increase,Flat,51,80,4,0
4642,Earring,Rare,Prime,Jump Increase,Flat,81,110,5,0
4643,Earring,Rare,Prime,Jump Increase,Flat,111,300,6,0
4644,Pendant,Rare,Prime,Jump Increase,Flat,0,20,2,0
4645,Pendant,Rare,Prime,Jump Increase,Flat,21,50,3,0
4646,Pendant,Rare,Prime,Jump Increase,Flat,51,80,4,0
4647,Pendant,Rare,Prime,Jump Increase,Flat,81,110,5,0
4648,Pendant,Rare,Prime,Jump Increase,Flat,111,300,6,0
4649,Face Accessory,Rare,Prime,STR% Increase,Perc,0,90,1,0
4650,Face Accessory,Rare,Prime,STR% Increase,Perc,91,300,2,0
4651,Eye Accessory,Rare,Prime,STR% Increase,Perc,0,90,1,0
4652,Eye Accessory,Rare,Prime,STR% Increase,Perc,91,300,2,0
4653,Ring,Rare,Prime,STR% Increase,Perc,0,90,1,0
4654,Ring,Rare,Prime,STR% Increase,Perc,91,300,2,0
4655,Earring,Rare,Prime,STR% Increase,Perc,0,90,1,0
4656,Earring,Rare,Prime,STR% Increase,Perc,91,300,2,0
4657,Pendant,Rare,Prime,STR% Increase,Perc,0,90,1,0
4658,Pendant,Rare,Prime,STR% Increase,Perc,91,300,2,0
4659,Face Accessory,Rare,Prime,DEX% Increase,Perc,0,90,1,0
4660,Face Accessory,Rare,Prime,DEX% Increase,Perc,91,300,2,0
4661,Eye Accessory,Rare,Prime,DEX% Increase,Perc,0,90,1,0
4662,Eye Accessory,Rare,Prime,DEX% Increase,Perc,91,300,2,0
4663,Ring,Rare,Prime,DEX% Increase,Perc,0,90,1,0
4664,Ring,Rare,Prime,DEX% Increase,Perc,91,300,2,0
4665,Earring,Rare,Prime,DEX% Increase,Perc,0,90,1,0
4666,Earring,Rare,Prime,DEX% Increase,Perc,91,300,2,0
4667,Pendant,Rare,Prime,DEX% Increase,Perc,0,90,1,0
4668,Pendant,Rare,Prime,DEX% Increase,Perc,91,300,2,0
4669,Face Accessory,Rare,Prime,INT% Increase,Perc,0,90,1,0
4670,Face Accessory,Rare,Prime,INT% Increase,Perc,91,300,2,0
4671,Eye Accessory,Rare,Prime,INT% Increase,Perc,0,90,1,0
4672,Eye Accessory,Rare,Prime,INT% Increase,Perc,91,300,2,0
4673,Ring,Rare,Prime,INT% Increase,Perc,0,90,1,0
4674,Ring,Rare,Prime,INT% Increase,Perc,91,300,2,0
4675,Earring,Rare,Prime,INT% Increase,Perc,0,90,1,0
4676,Earring,Rare,Prime,INT% Increase,Perc,91,300,2,0
4677,Pendant,Rare,Prime,INT% Increase,Perc,0,90,1,0
4678,Pendant,Rare,Prime,INT% Increase,Perc,91,300,2,0
4679,Face Accessory,Rare,Prime,LUK% Increase,Perc,0,90,1,0
4680,Face Accessory,Rare,Prime,LUK% Increase,Perc,91,300,2,0
4681,Eye Accessory,Rare,Prime,LUK% Increase,Perc,0,90,1,0
4682,Eye Accessory,Rare,Prime,LUK% Increase,Perc,91,300,2,0
4683,Ring,Rare,Prime,LUK% Increase,Perc,0,90,1,0
4684,Ring,Rare,Prime,LUK% Increase,Perc,91,300,2,0
4685,Earring,Rare,Prime,LUK% Increase,Perc,0,90,1,0
4686,Earring,Rare,Prime,LUK% Increase,Perc,91,300,2,0
4687,Pendant,Rare,Prime,LUK% Increase,Perc,0,90,1,0
4688,Pendant,Rare,Prime,LUK% Increase,Perc,91,300,2,0
4689,Face Accessory,Rare,Prime,DEF% Increase,Perc,0,90,1,0
4690,Face Accessory,Rare,Prime,DEF% Increase,Perc,91,300,2,0
4691,Eye Accessory,Rare,Prime,DEF% Increase,Perc,0,90,1,0
4692,Eye Accessory,Rare,Prime,DEF% Increase,Perc,91,300,2,0
4693,Ring,Rare,Prime,DEF% Increase,Perc,0,90,1,0
4694,Ring,Rare,Prime,DEF% Increase,Perc,91,300,2,0
4695,Earring,Rare,Prime,DEF% Increase,Perc,0,90,1,0
4696,Earring,Rare,Prime,DEF% Increase,Perc,91,300,2,0
4697,Pendant,Rare,Prime,DEF% Increase,Perc,0,90,1,0
4698,Pendant,Rare,Prime,DEF% Increase,Perc,91,300,2,0
4699,Face Accessory,Rare,Prime,MaxHP% Increase,Perc,0,90,1,0
4700,Face Accessory,Rare,Prime,MaxHP% Increase,Perc,91,300,2,0
4701,Eye Accessory,Rare,Prime,MaxHP% Increase,Perc,0,90,1,0
4702,Eye Accessory,Rare,Prime,MaxHP% Increase,Perc,91,300,2,0
4703,Ring,Rare,Prime,MaxHP% Increase,Perc,0,90,1,0
4704,Ring,Rare,Prime,MaxHP% Increase,Perc,91,300,2,0
4705,Earring,Rare,Prime,MaxHP% Increase,Perc,0,90,1,0
4706,Earring,Rare,Prime,MaxHP% Increase,Perc,91,300,2,0
4707,Pendant,Rare,Prime,MaxHP% Increase,Perc,0,90,1,0
4708,Pendant,Rare,Prime,MaxHP% Increase,Perc,91,300,2,0
4709,Face Accessory,Rare,Prime,MaxMP% Increase,Perc,0,90,1,0
4710,Face Accessory,Rare,Prime,MaxMP% Increase,Perc,91,300,2,0
4711,Eye Accessory,Rare,Prime,MaxMP% Increase,Perc,0,90,1,0
4712,Eye Accessory,Rare,Prime,MaxMP% Increase,Perc,91,300,2,0
4713,Ring,Rare,Prime,MaxMP% Increase,Perc,0,90,1,0
4714,Ring,Rare,Prime,MaxMP% Increase,Perc,91,300,2,0
4715,Earring,Rare,Prime,MaxMP% Increase,Perc,0,90,1,0
4716,Earring,Rare,Prime,MaxMP% Increase,Perc,91,300,2,0
4717,Pendant,Rare,Prime,MaxMP% Increase,Perc,0,90,1,0
4718,Pendant,Rare,Prime,MaxMP% Increase,Perc,91,300,2,0
4719,Face Accessory,Rare,Prime,All Stats Increase,Flat,0,50,1,0
4720,Face Accessory,Rare,Prime,All Stats Increase,Flat,51,90,2,0
4721,Face Accessory,Rare,Prime,All Stats Increase,Flat,91,300,3,0
4722,Eye Accessory,Rare,Prime,All Stats Increase,Flat,0,50,1,0
4723,Eye Accessory,Rare,Prime,All Stats Increase,Flat,51,90,2,0
4724,Eye Accessory,Rare,Prime,All Stats Increase,Flat,91,300,3,0
4725,Ring,Rare,Prime,All Stats Increase,Flat,0,50,1,0
4726,Ring,Rare,Prime,All Stats Increase,Flat,51,90,2,0
4727,Ring,Rare,Prime,All Stats Increase,Flat,91,300,3,0
4728,Earring,Rare,Prime,All Stats Increase,Flat,0,50,1,0
4729,Earring,Rare,Prime,All Stats Increase,Flat,51,90,2,0
4730,Earring,Rare,Prime,All Stats Increase,Flat,91,300,3,0
4731,Pendant,Rare,Prime,All Stats Increase,Flat,0,50,1,0
4732,Pendant,Rare,Prime,All Stats Increase,Flat,51,90,2,0
4733,Pendant,Rare,Prime,All Stats Increase,Flat,91,300,3,0
4734,Face Accessory,Epic,Prime,STR Increase,Flat,0,20,4,0
4735,Face Accessory,Epic,Prime,STR Increase,Flat,21,40,6,0
4736,Face Accessory,Epic,Prime,STR Increase,Flat,41,50,8,0
4737,Face Accessory,Epic,Prime,STR Increase,Flat,51,70,10,0
4738,Face Accessory,Epic,Prime,STR Increase,Flat,71,90,12,0
4739,Face Accessory,Epic,Prime,STR Increase,Flat,91,300,14,0
4740,Eye Accessory,Epic,Prime,STR Increase,Flat,0,20,4,0
4741,Eye Accessory,Epic,Prime,STR Increase,Flat,21,40,6,0
4742,Eye Accessory,Epic,Prime,STR Increase,Flat,41,50,8,0
4743,Eye Accessory,Epic,Prime,STR Increase,Flat,51,70,10,0
4744,Eye Accessory,Epic,Prime,STR Increase,Flat,71,90,12,0
4745,Eye Accessory,Epic,Prime,STR Increase,Flat,91,300,14,0
4746,Ring,Epic,Prime,STR Increase,Flat,0,20,4,0
4747,Ring,Epic,Prime,STR Increase,Flat,21,40,6,0
4748,Ring,Epic,Prime,STR Increase,Flat,41,50,8,0
4749,Ring,Epic,Prime,STR Increase,Flat,51,70,10,0
4750,Ring,Epic,Prime,STR Increase,Flat,71,90,12,0
4751,Ring,Epic,Prime,STR Increase,Flat,91,300,14,0
4752,Earring,Epic,Prime,STR Increase,Flat,0,20,4,0
4753,Earring,Epic,Prime,STR Increase,Flat,21,40,6,0
4754,Earring,Epic,Prime,STR Increase,Flat,41,50,8,0
4755,Earring,Epic,Prime,STR Increase,Flat,51,70,10,0
4756,Earring,Epic,Prime,STR Increase,Flat,71,90,12,0
4757,Earring,Epic,Prime,STR Increase,Flat,91,300,14,0
4758,Pendant,Epic,Prime,STR Increase,Flat,0,20,4,0
4759,Pendant,Epic,Prime,STR Increase,Flat,21,40,6,0
4760,Pendant,Epic,Prime,STR Increase,Flat,41,50,8,0
4761,Pendant,Epic,Prime,STR Increase,Flat,51,70,10,0
4762,Pendant,Epic,Prime,STR Increase,Flat,71,90,12,0
4763,Pendant,Epic,Prime,STR Increase,Flat,91,300,14,0
4764,Face Accessory,Epic,Prime,DEX Increase,Flat,0,20,4,0
4765,Face Accessory,Epic,Prime,DEX Increase,Flat,21,40,6,0
4766,Face Accessory,Epic,Prime,DEX Increase,Flat,41,50,8,0
4767,Face Accessory,Epic,Prime,DEX Increase,Flat,51,70,10,0
4768,Face Accessory,Epic,Prime,DEX Increase,Flat,71,90,12,0
4769,Face Accessory,Epic,Prime,DEX Increase,Flat,91,300,14,0
4770,Eye Accessory,Epic,Prime,DEX Increase,Flat,0,20,4,0
4771,Eye Accessory,Epic,Prime,DEX Increase,Flat,21,40,6,0
4772,Eye Accessory,Epic,Prime,DEX Increase,Flat,41,50,8,0
4773,Eye Accessory,Epic,Prime,DEX Increase,Flat,51,70,10,0
4774,Eye Accessory,Epic,Prime,DEX Increase,Flat,71,90,12,0
4775,Eye Accessory,Epic,Prime,DEX Increase,Flat,91,300,14,0
4776,Ring,Epic,Prime,DEX Increase,Flat,0,20,4,0
4777,Ring,Epic,Prime,DEX Increase,Flat,21,40,6,0
4778,Ring,Epic,Prime,DEX Increase,Flat,41,50,8,0
4779,Ring,Epic,Prime,DEX Increase,Flat,51,70,10,0
4780,Ring,Epic,Prime,DEX Increase,Flat,71,90,12,0
4781,Ring,Epic,Prime,DEX Increase,Flat,91,300,14,0
4782,Earring,Epic,Prime,DEX Increase,Flat,0,20,4,0
4783,Earring,Epic,Prime,DEX Increase,Flat,21,40,6,0
4784,Earring,Epic,Prime,DEX Increase,Flat,41,50,8,0
4785,Earring,Epic,Prime,DEX Increase,Flat,51,70,10,0
4786,Earring,Epic,Prime,DEX Increase,Flat,71,90,12,0
4787,Earring,Epic,Prime,DEX Increase,Flat,91,300,14,0
4788,Pendant,Epic,Prime,DEX Increase,Flat,0,20,4,0
4789,Pendant,Epic,Prime,DEX Increase,Flat,21,40,6,0
4790,Pendant,Epic,Prime,DEX Increase,Flat,41,50,8,0
4791,Pendant,Epic,Prime,DEX Increase,Flat,51,70,10,0
4792,Pendant,Epic,Prime,DEX Increase,Flat,71,90,12,0
4793,Pendant,Epic,Prime,DEX Increase,Flat,91,300,14,0
4794,Face Accessory,Epic,Prime,INT Increase,Flat,0,20,4,0
4795,Face Accessory,Epic,Prime,INT Increase,Flat,21,40,6,0
4796,Face Accessory,Epic,Prime,INT Increase,Flat,41,50,8,0
4797,Face Accessory,Epic,Prime,INT Increase,Flat,51,70,10,0
4798,Face Accessory,Epic,Prime,INT Increase,Flat,71,90,12,0
4799,Face Accessory,Epic,Prime,INT Increase,Flat,91,300,14,0
4800,Eye Accessory,Epic,Prime,INT Increase,Flat,0,20,4,0
4801,Eye Accessory,Epic,Prime,INT Increase,Flat,21,40,6,0
4802,Eye Accessory,Epic,Prime,INT Increase,Flat,41,50,8,0
4803,Eye Accessory,Epic,Prime,INT Increase,Flat,51,70,10,0
4804,Eye Accessory,Epic,Prime,INT Increase,Flat,71,90,12,0
4805,Eye Accessory,Epic,Prime,INT Increase,Flat,91,300,14,0
4806,Ring,Epic,Prime,INT Increase,Flat,0,20,4,0
4807,Ring,Epic,Prime,INT Increase,Flat,21,40,6,0
4808,Ring,Epic,Prime,INT Increase,Flat,41,50,8,0
4809,Ring,Epic,Prime,INT Increase,Flat,51,70,10,0
4810,Ring,Epic,Prime,INT Increase,Flat,71,90,12,0
4811,Ring,Epic,Prime,INT Increase,Flat,91,300,14,0
4812,Earring,Epic,Prime,INT Increase,Flat,0,20,4,0
4813,Earring,Epic,Prime,INT Increase,Flat,21,40,6,0
4814,Earring,Epic,Prime,INT Increase,Flat,41,50,8,0
4815,Earring,Epic,Prime,INT Increase,Flat,51,70,10,0
4816,Earring,Epic,Prime,INT Increase,Flat,71,90,12,0
4817,Earring,Epic,Prime,INT Increase,Flat,91,300,14,0
4818,Pendant,Epic,Prime,INT Increase,Flat,0,20,4,0
4819,Pendant,Epic,Prime,INT Increase,Flat,21,40,6,0
4820,Pendant,Epic,Prime,INT Increase,Flat,41,50,8,0
4821,Pendant,Epic,Prime,INT Increase,Flat,51,70,10,0
4822,Pendant,Epic,Prime,INT Increase,Flat,71,90,12,0
4823,Pendant,Epic,Prime,INT Increase,Flat,91,300,14,0
4824,Face Accessory,Epic,Prime,LUK Increase,Flat,0,20,4,0
4825,Face Accessory,Epic,Prime,LUK Increase,Flat,21,40,6,0
4826,Face Accessory,Epic,Prime,LUK Increase,Flat,41,50,8,0
4827,Face Accessory,Epic,Prime,LUK Increase,Flat,51,70,10,0
4828,Face Accessory,Epic,Prime,LUK Increase,Flat,71,90,12,0
4829,Face Accessory,Epic,Prime,LUK Increase,Flat,91,300,14,0
4830,Eye Accessory,Epic,Prime,LUK Increase,Flat,0,20,4,0
4831,Eye Accessory,Epic,Prime,LUK Increase,Flat,21,40,6,0
4832,Eye Accessory,Epic,Prime,LUK Increase,Flat,41,50,8,0
4833,Eye Accessory,Epic,Prime,LUK Increase,Flat,51,70,10,0
4834,Eye Accessory,Epic,Prime,LUK Increase,Flat,71,90,12,0
4835,Eye Accessory,Epic,Prime,LUK Increase,Flat,91,300,14,0
4836,Ring,Epic,Prime,LUK Increase,Flat,0,20,4,0
4837,Ring,Epic,Prime,LUK Increase,Flat,21,40,6,0
4838,Ring,Epic,Prime,LUK Increase,Flat,41,50,8,0
4839,Ring,Epic,Prime,LUK Increase,Flat,51,70,10,0
4840,Ring,Epic,Prime,LUK Increase,Flat,71,90,12,0
4841,Ring,Epic,Prime,LUK Increase,Flat,91,300,14,0
4842,Earring,Epic,Prime,LUK Increase,Flat,0,20,4,0
4843,Earring,Epic,Prime,LUK Increase,Flat,21,40,6,0
4844,Earring,Epic,Prime,LUK Increase,Flat,41,50,8,0
4845,Earring,Epic,Prime,LUK Increase,Flat,51,70,10,0
4846,Earring,Epic,Prime,LUK Increase,Flat,71,90,12,0
4847,Earring,Epic,Prime,LUK Increase,Flat,91,300,14,0
4848,Pendant,Epic,Prime,LUK Increase,Flat,0,20,4,0
4849,Pendant,Epic,Prime,LUK Increase,Flat,21,40,6,0
4850,Pendant,Epic,Prime,LUK Increase,Flat,41,50,8,0
4851,Pendant,Epic,Prime,LUK Increase,Flat,51,70,10,0
4852,Pendant,Epic,Prime,LUK Increase,Flat,71,90,12,0
4853,Pendant,Epic,Prime,LUK Increase,Flat,91,300,14,0
4854,Face Accessory,Epic,Prime,Weapon ATT Increase,Flat,0,20,4,0
4855,Face Accessory,Epic,Prime,Weapon ATT Increase,Flat,21,50,6,0
4856,Face Accessory,Epic,Prime,Weapon ATT Increase,Flat,51,90,8,0
4857,Face Accessory,Epic,Prime,Weapon ATT Increase,Flat,91,300,11,0
4858,Eye Accessory,Epic,Prime,Weapon ATT Increase,Flat,0,20,4,0
4859,Eye Accessory,Epic,Prime,Weapon ATT Increase,Flat,21,50,6,0
4860,Eye Accessory,Epic,Prime,Weapon ATT Increase,Flat,51,90,8,0
4861,Eye Accessory,Epic,Prime,Weapon ATT Increase,Flat,91,300,11,0
4862,Ring,Epic,Prime,Weapon ATT Increase,Flat,0,20,4,0
4863,Ring,Epic,Prime,Weapon ATT Increase,Flat,21,50,6,0
4864,Ring,Epic,Prime,Weapon ATT Increase,Flat,51,90,8,0
4865,Ring,Epic,Prime,Weapon ATT Increase,Flat,91,300,11,0
4866,Earring,Epic,Prime,Weapon ATT Increase,Flat,0,20,4,0
4867,Earring,Epic,Prime,Weapon ATT Increase,Flat,21,50,6,0
4868,Earring,Epic,Prime,Weapon ATT Increase,Flat,51,90,8,0
4869,Earring,Epic,Prime,Weapon ATT Increase,Flat,91,300,11,0
4870,Pendant,Epic,Prime,Weapon ATT Increase,Flat,0,20,4,0
4871,Pendant,Epic,Prime,Weapon ATT Increase,Flat,21,50,6,0
4872,Pendant,Epic,Prime,Weapon ATT Increase,Flat,51,90,8,0
4873,Pendant,Epic,Prime,Weapon ATT Increase,Flat,91,300,11,0
4874,Face Accessory,Epic,Prime,Magic ATT Increase,Flat,0,20,4,0
4875,Face Accessory,Epic,Prime,Magic ATT Increase,Flat,21,50,6,0
4876,Face Accessory,Epic,Prime,Magic ATT Increase,Flat,51,90,8,0
4877,Face Accessory,Epic,Prime,Magic ATT Increase,Flat,91,300,11,0
4878,Eye Accessory,Epic,Prime,Magic ATT Increase,Flat,0,20,4,0
4879,Eye Accessory,Epic,Prime,Magic ATT Increase,Flat,21,50,6,0
4880,Eye Accessory,Epic,Prime,Magic ATT Increase,Flat,51,90,8,0
4881,Eye Accessory,Epic,Prime,Magic ATT Increase,Flat,91,300,11,0
4882,Ring,Epic,Prime,Magic ATT Increase,Flat,0,20,4,0
4883,Ring,Epic,Prime,Magic ATT Increase,Flat,21,50,6,0
4884,Ring,Epic,Prime,Magic ATT Increase,Flat,51,90,8,0
4885,Ring,Epic,Prime,Magic ATT Increase,Flat,91,300,11,0
4886,Earring,Epic,Prime,Magic ATT Increase,Flat,0,20,4,0
4887,Earring,Epic,Prime,Magic ATT Increase,Flat,21,50,6,0
4888,Earring,Epic,Prime,Magic ATT Increase,Flat,51,90,8,0
4889,Earring,Epic,Prime,Magic ATT Increase,Flat,91,300,11,0
4890,Pendant,Epic,Prime,Magic ATT Increase,Flat,0,20,4,0
4891,Pendant,Epic,Prime,Magic ATT Increase,Flat,21,50,6,0
4892,Pendant,Epic,Prime,Magic ATT Increase,Flat,51,90,8,0
4893,Pendant,Epic,Prime,Magic ATT Increase,Flat,91,300,11,0
4894,Face Accessory,Epic,Prime,MaxHP Increase,Flat,0,10,15,0
4895,Face Accessory,Epic,Prime,MaxHP Increase,Flat,11,20,30,0
4896,Face Accessory,Epic,Prime,MaxHP Increase,Flat,21,30,45,0
4897,Face Accessory,Epic,Prime,MaxHP Increase,Flat,31,40,60,0
4898,Face Accessory,Epic,Prime,MaxHP Increase,Flat,41,50,75,0
4899,Face Accessory,Epic,Prime,MaxHP Increase,Flat,51,60,90,0
4900,Face Accessory,Epic,Prime,MaxHP Increase,Flat,61,70,105,0
4901,Face Accessory,Epic,Prime,MaxHP Increase,Flat,71,80,120,0
4902,Face Accessory,Epic,Prime,MaxHP Increase,Flat,81,90,135,0
4903,Face Accessory,Epic,Prime,MaxHP Increase,Flat,91,100,150,0
4904,Face Accessory,Epic,Prime,MaxHP Increase,Flat,101,110,165,0
4905,Face Accessory,Epic,Prime,MaxHP Increase,Flat,111,300,180,0
4906,Eye Accessory,Epic,Prime,MaxHP Increase,Flat,0,10,15,0
4907,Eye Accessory,Epic,Prime,MaxHP Increase,Flat,11,20,30,0
4908,Eye Accessory,Epic,Prime,MaxHP Increase,Flat,21,30,45,0
4909,Eye Accessory,Epic,Prime,MaxHP Increase,Flat,31,40,60,0
4910,Eye Accessory,Epic,Prime,MaxHP Increase,Flat,41,50,75,0
4911,Eye Accessory,Epic,Prime,MaxHP Increase,Flat,51,60,90,0
4912,Eye Accessory,Epic,Prime,MaxHP Increase,Flat,61,70,105,0
4913,Eye Accessory,Epic,Prime,MaxHP Increase,Flat,71,80,120,0
4914,Eye Accessory,Epic,Prime,MaxHP Increase,Flat,81,90,135,0
4915,Eye Accessory,Epic,Prime,MaxHP Increase,Flat,91,100,150,0
4916,Eye Accessory,Epic,Prime,MaxHP Increase,Flat,101,110,165,0
4917,Eye Accessory,Epic,Prime,MaxHP Increase,Flat,111,300,180,0
4918,Ring,Epic,Prime,MaxHP Increase,Flat,0,10,15,0
4919,Ring,Epic,Prime,MaxHP Increase,Flat,11,20,30,0
4920,Ring,Epic,Prime,MaxHP Increase,Flat,21,30,45,0
4921,Ring,Epic,Prime,MaxHP Increase,Flat,31,40,60,0
4922,Ring,Epic,Prime,MaxHP Increase,Flat,41,50,75,0
4923,Ring,Epic,Prime,MaxHP Increase,Flat,51,60,90,0
4924,Ring,Epic,Prime,MaxHP Increase,Flat,61,70,105,0
4925,Ring,Epic,Prime,MaxHP Increase,Flat,71,80,120,0
4926,Ring,Epic,Prime,MaxHP Increase,Flat,81,90,135,0
4927,Ring,Epic,Prime,MaxHP Increase,Flat,91,100,150,0
4928,Ring,Epic,Prime,MaxHP Increase,Flat,101,110,165,0
4929,Ring,Epic,Prime,MaxHP Increase,Flat,111,300,180,0
4930,Earring,Epic,Prime,MaxHP Increase,Flat,0,10,15,0
4931,Earring,Epic,Prime,MaxHP Increase,Flat,11,20,30,0
4932,Earring,Epic,Prime,MaxHP Increase,Flat,21,30,45,0
4933,Earring,Epic,Prime,MaxHP Increase,Flat,31,40,60,0
4934,Earring,Epic,Prime,MaxHP Increase,Flat,41,50,75,0
4935,Earring,Epic,Prime,MaxHP Increase,Flat,51,60,90,0
4936,Earring,Epic,Prime,MaxHP Increase,Flat,61,70,105,0
4937,Earring,Epic,Prime,MaxHP Increase,Flat,71,80,120,0
4938,Earring,Epic,Prime,MaxHP Increase,Flat,81,90,135,0
4939,Earring,Epic,Prime,MaxHP Increase,Flat,91,100,150,0
4940,Earring,Epic,Prime,MaxHP Increase,Flat,101,110,165,0
4941,Earring,Epic,Prime,MaxHP Increase,Flat,111,300,180,0
4942,Pendant,Epic,Prime,MaxHP Increase,Flat,0,10,15,0
4943,Pendant,Epic,Prime,MaxHP Increase,Flat,11,20,30,0
4944,Pendant,Epic,Prime,MaxHP Increase,Flat,21,30,45,0
4945,Pendant,Epic,Prime,MaxHP Increase,Flat,31,40,60,0
4946,Pendant,Epic,Prime,MaxHP Increase,Flat,41,50,75,0
4947,Pendant,Epic,Prime,MaxHP Increase,Flat,51,60,90,0
4948,Pendant,Epic,Prime,MaxHP Increase,Flat,61,70,105,0
4949,Pendant,Epic,Prime,MaxHP Increase,Flat,71,80,120,0
4950,Pendant,Epic,Prime,MaxHP Increase,Flat,81,90,135,0
4951,Pendant,Epic,Prime,MaxHP Increase,Flat,91,100,150,0
4952,Pendant,Epic,Prime,MaxHP Increase,Flat,101,110,165,0
4953,Pendant,Epic,Prime,MaxHP Increase,Flat,111,300,180,0
4954,Face Accessory,Epic,Prime,MaxMP Increase,Flat,0,10,15,0
4955,Face Accessory,Epic,Prime,MaxMP Increase,Flat,11,20,30,0
4956,Face Accessory,Epic,Prime,MaxMP Increase,Flat,21,30,45,0
4957,Face Accessory,Epic,Prime,MaxMP Increase,Flat,31,40,60,0
4958,Face Accessory,Epic,Prime,MaxMP Increase,Flat,41,50,75,0
4959,Face Accessory,Epic,Prime,MaxMP Increase,Flat,51,60,90,0
4960,Face Accessory,Epic,Prime,MaxMP Increase,Flat,61,70,105,0
4961,Face Accessory,Epic,Prime,MaxMP Increase,Flat,71,80,120,0
4962,Face Accessory,Epic,Prime,MaxMP Increase,Flat,81,90,135,0
4963,Face Accessory,Epic,Prime,MaxMP Increase,Flat,91,100,150,0
4964,Face Accessory,Epic,Prime,MaxMP Increase,Flat,101,110,165,0
4965,Face Accessory,Epic,Prime,MaxMP Increase,Flat,111,300,180,0
4966,Eye Accessory,Epic,Prime,MaxMP Increase,Flat,0,10,15,0
4967,Eye Accessory,Epic,Prime,MaxMP Increase,Flat,11,20,30,0
4968,Eye Accessory,Epic,Prime,MaxMP Increase,Flat,21,30,45,0
4969,Eye Accessory,Epic,Prime,MaxMP Increase,Flat,31,40,60,0
4970,Eye Accessory,Epic,Prime,MaxMP Increase,Flat,41,50,75,0
4971,Eye Accessory,Epic,Prime,MaxMP Increase,Flat,51,60,90,0
4972,Eye Accessory,Epic,Prime,MaxMP Increase,Flat,61,70,105,0
4973,Eye Accessory,Epic,Prime,MaxMP Increase,Flat,71,80,120,0
4974,Eye Accessory,Epic,Prime,MaxMP Increase,Flat,81,90,135,0
4975,Eye Accessory,Epic,Prime,MaxMP Increase,Flat,91,100,150,0
4976,Eye Accessory,Epic,Prime,MaxMP Increase,Flat,101,110,165,0
4977,Eye Accessory,Epic,Prime,MaxMP Increase,Flat,111,300,180,0
4978,Ring,Epic,Prime,MaxMP Increase,Flat,0,10,15,0
4979,Ring,Epic,Prime,MaxMP Increase,Flat,11,20,30,0
4980,Ring,Epic,Prime,MaxMP Increase,Flat,21,30,45,0
4981,Ring,Epic,Prime,MaxMP Increase,Flat,31,40,60,0
4982,Ring,Epic,Prime,MaxMP Increase,Flat,41,50,75,0
4983,Ring,Epic,Prime,MaxMP Increase,Flat,51,60,90,0
4984,Ring,Epic,Prime,MaxMP Increase,Flat,61,70,105,0
4985,Ring,Epic,Prime,MaxMP Increase,Flat,71,80,120,0
4986,Ring,Epic,Prime,MaxMP Increase,Flat,81,90,135,0
4987,Ring,Epic,Prime,MaxMP Increase,Flat,91,100,150,0
4988,Ring,Epic,Prime,MaxMP Increase,Flat,101,110,165,0
4989,Ring,Epic,Prime,MaxMP Increase,Flat,111,300,180,0
4990,Earring,Epic,Prime,MaxMP Increase,Flat,0,10,15,0
4991,Earring,Epic,Prime,MaxMP Increase,Flat,11,20,30,0
4992,Earring,Epic,Prime,MaxMP Increase,Flat,21,30,45,0
4993,Earring,Epic,Prime,MaxMP Increase,Flat,31,40,60,0
4994,Earring,Epic,Prime,MaxMP Increase,Flat,41,50,75,0
4995,Earring,Epic,Prime,MaxMP Increase,Flat,51,60,90,0
4996,Earring,Epic,Prime,MaxMP Increase,Flat,61,70,105,0
4997,Earring,Epic,Prime,MaxMP Increase,Flat,71,80,120,0
4998,Earring,Epic,Prime,MaxMP Increase,Flat,81,90,135,0
4999,Earring,Epic,Prime,MaxMP Increase,Flat,91,100,150,0
5000,Earring,Epic,Prime,MaxMP Increase,Flat,101,110,165,0
